,usertype,gender,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,age,time,date
228,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,40,2021-01-02,2021-01-02
229,Subscriber,1,Brunswick & 6th,40.726011729646245,-74.0503889322281,Columbus Drive,40.71835519823214,-74.03891444206238,34,2021-01-02,2021-01-02
230,Subscriber,2,Newport PATH,40.7272235,-74.03375890000001,Jersey & 3rd,40.723331586464354,-74.04595255851744,29,2021-01-02,2021-01-02
231,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Grove St PATH,40.71958611647166,-74.0431174635887,29,2021-01-02,2021-01-02
232,Subscriber,1,Washington St,40.7242941,-74.0354826,JC Medical Center,40.71653978099194,-74.0496379137039,28,2021-01-02,2021-01-02
233,Subscriber,1,Monmouth and 6th,40.72568548362901,-74.0487903356552,Manila & 1st,40.72165072487999,-74.04288411140442,37,2021-01-02,2021-01-02
234,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Jersey & 6th St,40.72528910781132,-74.04557168483734,33,2021-01-02,2021-01-02
235,Subscriber,1,Harborside,40.71925170000001,-74.034234,Washington St,40.7242941,-74.0354826,61,2021-01-02,2021-01-02
236,Subscriber,2,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,26,2021-01-02,2021-01-02
237,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Grove St PATH,40.71958611647166,-74.0431174635887,28,2021-01-02,2021-01-02
238,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Montgomery St,40.71942,-74.05099,33,2021-01-02,2021-01-02
239,Subscriber,2,Astor Place,40.71928220070703,-74.07126188278198,Fairmount Ave,40.72572613742557,-74.07195925712584,27,2021-01-02,2021-01-02
240,Subscriber,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Warren St,40.721123600000006,-74.03805095,40,2021-01-02,2021-01-02
241,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Columbus Dr at Exchange Pl,40.71687,-74.03281,39,2021-01-02,2021-01-02
242,Subscriber,1,Van Vorst Park,40.71848892,-74.047726625,Grove St PATH,40.71958611647166,-74.0431174635887,43,2021-01-02,2021-01-02
244,Subscriber,1,Lafayette Park,40.71346382669195,-74.06285852193831,Grove St PATH,40.71958611647166,-74.0431174635887,29,2021-01-02,2021-01-02
245,Subscriber,1,Washington St,40.7242941,-74.0354826,Paulus Hook,40.7141454,-74.0335519,61,2021-01-02,2021-01-02
246,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Hamilton Park,40.727595965999996,-74.044247311,39,2021-01-02,2021-01-02
247,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Liberty Light Rail,40.711242299999995,-74.0557013,47,2021-01-02,2021-01-02
248,Subscriber,1,Washington St,40.7242941,-74.0354826,Grove St PATH,40.71958611647166,-74.0431174635887,40,2021-01-02,2021-01-02
249,Subscriber,2,Newark Ave,40.72152515,-74.046304543,Marin Light Rail,40.71458403535893,-74.04281705617905,33,2021-01-02,2021-01-02
250,Subscriber,2,Washington St,40.7242941,-74.0354826,Newport Pkwy,40.728744799999994,-74.03210820000001,27,2021-01-02,2021-01-02
251,Subscriber,1,Washington St,40.7242941,-74.0354826,Newport Pkwy,40.728744799999994,-74.03210820000001,28,2021-01-02,2021-01-02
252,Subscriber,1,Washington St,40.7242941,-74.0354826,Warren St,40.721123600000006,-74.03805095,33,2021-01-02,2021-01-02
253,Subscriber,2,Montgomery St,40.71942,-74.05099,Columbus Drive,40.71835519823214,-74.03891444206238,56,2021-01-02,2021-01-02
254,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Brunswick St,40.7241765,-74.05065640000001,40,2021-01-02,2021-01-02
255,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Lafayette Park,40.71346382669195,-74.06285852193831,33,2021-01-02,2021-01-02
256,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Lafayette Park,40.71346382669195,-74.06285852193831,38,2021-01-02,2021-01-02
257,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Paulus Hook,40.7141454,-74.0335519,41,2021-01-02,2021-01-02
258,Subscriber,2,Warren St,40.721123600000006,-74.03805095,Liberty Light Rail,40.711242299999995,-74.0557013,29,2021-01-02,2021-01-02
259,Subscriber,1,Bergen Ave,40.72210378668603,-74.07145500183104,Journal Square,40.733670000000004,-74.0625,39,2021-01-02,2021-01-02
260,Subscriber,2,Monmouth and 6th,40.72568548362901,-74.0487903356552,Lincoln Park,40.7246050998869,-74.07840594649316,43,2021-01-02,2021-01-02
261,Customer,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,34,2021-01-02,2021-01-02
263,Subscriber,2,Lincoln Park,40.7246050998869,-74.07840594649316,Sip Ave,40.73089709786179,-74.06391263008119,46,2021-01-02,2021-01-02
264,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Marin Light Rail,40.71458403535893,-74.04281705617905,33,2021-01-02,2021-01-02
265,Customer,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,30,2021-01-02,2021-01-02
266,Customer,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,34,2021-01-02,2021-01-02
267,Subscriber,2,Marin Light Rail,40.71458403535893,-74.04281705617905,Columbus Drive,40.71835519823214,-74.03891444206238,35,2021-01-02,2021-01-02
269,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Grove St PATH,40.71958611647166,-74.0431174635887,34,2021-01-02,2021-01-02
270,Subscriber,2,Brunswick St,40.7241765,-74.05065640000001,Brunswick St,40.7241765,-74.05065640000001,32,2021-01-02,2021-01-02
271,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Washington St,40.7242941,-74.0354826,32,2021-01-02,2021-01-02
272,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Jersey & 3rd,40.723331586464354,-74.04595255851744,59,2021-01-02,2021-01-02
273,Customer,1,Liberty Light Rail,40.711242299999995,-74.0557013,Marin Light Rail,40.71458403535893,-74.04281705617905,36,2021-01-02,2021-01-02
274,Subscriber,1,Newark Ave,40.72152515,-74.046304543,JC Medical Center,40.71653978099194,-74.0496379137039,49,2021-01-02,2021-01-02
275,Subscriber,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Grove St PATH,40.71958611647166,-74.0431174635887,68,2021-01-02,2021-01-02
276,Subscriber,1,Newark Ave,40.72152515,-74.046304543,JC Medical Center,40.71653978099194,-74.0496379137039,26,2021-01-02,2021-01-02
277,Subscriber,1,Harborside,40.71925170000001,-74.034234,Newport Pkwy,40.728744799999994,-74.03210820000001,30,2021-01-02,2021-01-02
278,Customer,1,Liberty Light Rail,40.711242299999995,-74.0557013,Manila & 1st,40.72165072487999,-74.04288411140442,37,2021-01-02,2021-01-02
279,Subscriber,1,Lincoln Park,40.7246050998869,-74.07840594649316,Dixon Mills,40.72163014263835,-74.04996782541275,42,2021-01-02,2021-01-02
280,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Grove St PATH,40.71958611647166,-74.0431174635887,33,2021-01-02,2021-01-02
281,Subscriber,1,Lincoln Park,40.7246050998869,-74.07840594649316,Astor Place,40.71928220070703,-74.07126188278198,60,2021-01-02,2021-01-02
282,Customer,1,Hamilton Park,40.727595965999996,-74.044247311,Grove St PATH,40.71958611647166,-74.0431174635887,37,2021-01-02,2021-01-02
283,Customer,2,Hamilton Park,40.727595965999996,-74.044247311,Grove St PATH,40.71958611647166,-74.0431174635887,31,2021-01-02,2021-01-02
284,Customer,1,Hamilton Park,40.727595965999996,-74.044247311,Hilltop,40.7311689,-74.0575736,34,2021-01-02,2021-01-02
285,Subscriber,1,Harborside,40.71925170000001,-74.034234,Grove St PATH,40.71958611647166,-74.0431174635887,30,2021-01-02,2021-01-02
286,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Warren St,40.721123600000006,-74.03805095,30,2021-01-02,2021-01-02
287,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Warren St,40.721123600000006,-74.03805095,35,2021-01-02,2021-01-02
288,Subscriber,1,Journal Square,40.733670000000004,-74.0625,Fairmount Ave,40.72572613742557,-74.07195925712584,39,2021-01-02,2021-01-02
289,Subscriber,1,Monmouth and 6th,40.72568548362901,-74.0487903356552,Brunswick St,40.7241765,-74.05065640000001,29,2021-01-02,2021-01-02
290,Subscriber,2,Brunswick St,40.7241765,-74.05065640000001,Grove St PATH,40.71958611647166,-74.0431174635887,29,2021-01-02,2021-01-02
291,Subscriber,1,Christ Hospital,40.734785818,-74.050443636,Hamilton Park,40.727595965999996,-74.044247311,52,2021-01-02,2021-01-02
292,Subscriber,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Grove St PATH,40.71958611647166,-74.0431174635887,29,2021-01-02,2021-01-02
293,Subscriber,2,Liberty Light Rail,40.711242299999995,-74.0557013,Liberty Light Rail,40.711242299999995,-74.0557013,49,2021-01-02,2021-01-02
294,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Warren St,40.721123600000006,-74.03805095,50,2021-01-02,2021-01-02
295,Customer,2,Monmouth and 6th,40.72568548362901,-74.0487903356552,Marin Light Rail,40.71458403535893,-74.04281705617905,38,2021-01-02,2021-01-02
296,Subscriber,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,28,2021-01-02,2021-01-02
297,Subscriber,1,Jackson Square,40.71113,-74.0789,Heights Elevator,40.748715945380226,-74.04044330120088,32,2021-01-02,2021-01-02
298,Subscriber,1,Columbus Drive,40.71835519823214,-74.03891444206238,Montgomery St,40.71942,-74.05099,30,2021-01-02,2021-01-02
299,Subscriber,2,Liberty Light Rail,40.711242299999995,-74.0557013,Grove St PATH,40.71958611647166,-74.0431174635887,28,2021-01-02,2021-01-02
300,Subscriber,1,Dixon Mills,40.72163014263835,-74.04996782541275,Grove St PATH,40.71958611647166,-74.0431174635887,50,2021-01-02,2021-01-02
301,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,City Hall,40.717732500000004,-74.04384499999999,28,2021-01-02,2021-01-02
302,Subscriber,2,Columbus Dr at Exchange Pl,40.71687,-74.03281,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,26,2021-01-02,2021-01-02
303,Subscriber,2,Newark Ave,40.72152515,-74.046304543,Manila & 1st,40.72165072487999,-74.04288411140442,32,2021-01-02,2021-01-02
304,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Newport PATH,40.7272235,-74.03375890000001,56,2021-01-02,2021-01-02
305,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,30,2021-01-02,2021-01-02
307,Subscriber,1,Dey St,40.737711,-74.066921,Dey St,40.737711,-74.066921,27,2021-01-02,2021-01-02
308,Subscriber,2,Manila & 1st,40.72165072487999,-74.04288411140442,Washington St,40.7242941,-74.0354826,32,2021-01-02,2021-01-02
309,Subscriber,1,Oakland Ave,40.7376037,-74.05247829999999,JC Medical Center,40.71653978099194,-74.0496379137039,36,2021-01-02,2021-01-02
310,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Hilltop,40.7311689,-74.0575736,37,2021-01-02,2021-01-02
311,Subscriber,1,Fairmount Ave,40.72572613742557,-74.07195925712584,Sip Ave,40.73089709786179,-74.06391263008119,40,2021-01-02,2021-01-02
312,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Van Vorst Park,40.71848892,-74.047726625,56,2021-01-02,2021-01-02
313,Subscriber,2,Hamilton Park,40.727595965999996,-74.044247311,Manila & 1st,40.72165072487999,-74.04288411140442,50,2021-01-02,2021-01-02
314,Subscriber,2,Lincoln Park,40.7246050998869,-74.07840594649316,Brunswick & 6th,40.726011729646245,-74.0503889322281,43,2021-01-02,2021-01-02
316,Customer,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,27,2021-01-02,2021-01-02
318,Subscriber,1,Harborside,40.71925170000001,-74.034234,Paulus Hook,40.7141454,-74.0335519,55,2021-01-02,2021-01-02
319,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Manila & 1st,40.72165072487999,-74.04288411140442,39,2021-01-02,2021-01-02
322,Subscriber,2,Harborside,40.71925170000001,-74.034234,Paulus Hook,40.7141454,-74.0335519,52,2021-01-02,2021-01-02
323,Subscriber,1,Newark Ave,40.72152515,-74.046304543,Dixon Mills,40.72163014263835,-74.04996782541275,50,2021-01-02,2021-01-02
324,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Paulus Hook,40.7141454,-74.0335519,29,2021-01-02,2021-01-02
325,Subscriber,1,Oakland Ave,40.7376037,-74.05247829999999,Newport PATH,40.7272235,-74.03375890000001,29,2021-01-02,2021-01-02
326,Subscriber,2,Liberty Light Rail,40.711242299999995,-74.0557013,Liberty Light Rail,40.711242299999995,-74.0557013,33,2021-01-02,2021-01-02
327,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Liberty Light Rail,40.711242299999995,-74.0557013,32,2021-01-02,2021-01-02
328,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Grand St,40.71517767732029,-74.03768330812454,58,2021-01-02,2021-01-02
329,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Newark Ave,40.72152515,-74.046304543,37,2021-01-02,2021-01-02
330,Customer,1,Hilltop,40.7311689,-74.0575736,Hamilton Park,40.727595965999996,-74.044247311,34,2021-01-02,2021-01-02
331,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,61,2021-01-02,2021-01-02
332,Customer,1,Heights Elevator,40.748715945380226,-74.04044330120088,Brunswick St,40.7241765,-74.05065640000001,26,2021-01-02,2021-01-02
333,Subscriber,1,Columbus Drive,40.71835519823214,-74.03891444206238,Monmouth and 6th,40.72568548362901,-74.0487903356552,34,2021-01-02,2021-01-02
334,Subscriber,1,Montgomery St,40.71942,-74.05099,Columbus Drive,40.71835519823214,-74.03891444206238,30,2021-01-02,2021-01-02
335,Subscriber,2,Liberty Light Rail,40.711242299999995,-74.0557013,City Hall,40.717732500000004,-74.04384499999999,29,2021-01-02,2021-01-02
338,Subscriber,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Liberty Light Rail,40.711242299999995,-74.0557013,32,2021-01-02,2021-01-02
339,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Liberty Light Rail,40.711242299999995,-74.0557013,33,2021-01-02,2021-01-02
340,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Brunswick & 6th,40.726011729646245,-74.0503889322281,30,2021-01-02,2021-01-02
343,Subscriber,2,Newport Pkwy,40.728744799999994,-74.03210820000001,JC Medical Center,40.71653978099194,-74.0496379137039,37,2021-01-02,2021-01-02
346,Subscriber,2,Newark Ave,40.72152515,-74.046304543,Paulus Hook,40.7141454,-74.0335519,36,2021-01-02,2021-01-02
347,Subscriber,1,Columbus Drive,40.71835519823214,-74.03891444206238,Newport Pkwy,40.728744799999994,-74.03210820000001,40,2021-01-02,2021-01-02
349,Subscriber,2,Columbus Drive,40.71835519823214,-74.03891444206238,Marin Light Rail,40.71458403535893,-74.04281705617905,35,2021-01-02,2021-01-02
350,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Columbus Dr at Exchange Pl,40.71687,-74.03281,54,2021-01-02,2021-01-02
351,Subscriber,2,Lincoln Park,40.7246050998869,-74.07840594649316,Sip Ave,40.73089709786179,-74.06391263008119,29,2021-01-02,2021-01-02
352,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,City Hall,40.717732500000004,-74.04384499999999,32,2021-01-02,2021-01-02
353,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Morris Canal,40.7124188237569,-74.03852552175522,33,2021-01-02,2021-01-02
354,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Newport Pkwy,40.728744799999994,-74.03210820000001,27,2021-01-02,2021-01-02
355,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Dey St,40.737711,-74.066921,54,2021-01-02,2021-01-02
356,Subscriber,1,Fairmount Ave,40.72572613742557,-74.07195925712584,Lincoln Park,40.7246050998869,-74.07840594649316,32,2021-01-02,2021-01-02
357,Subscriber,1,Morris Canal,40.7124188237569,-74.03852552175522,Warren St,40.721123600000006,-74.03805095,40,2021-01-02,2021-01-02
358,Customer,2,Heights Elevator,40.748715945380226,-74.04044330120088,Heights Elevator,40.748715945380226,-74.04044330120088,32,2021-01-02,2021-01-02
359,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Newark Ave,40.72152515,-74.046304543,54,2021-01-02,2021-01-02
362,Subscriber,2,JC Medical Center,40.71653978099194,-74.0496379137039,JC Medical Center,40.71653978099194,-74.0496379137039,30,2021-01-02,2021-01-02
363,Subscriber,1,Dey St,40.737711,-74.066921,Dey St,40.737711,-74.066921,27,2021-01-02,2021-01-02
364,Subscriber,2,JC Medical Center,40.71653978099194,-74.0496379137039,Newark Ave,40.72152515,-74.046304543,37,2021-01-02,2021-01-02
365,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Jersey & 3rd,40.723331586464354,-74.04595255851744,68,2021-01-02,2021-01-02
366,Customer,1,Bergen Ave,40.72210378668603,-74.07145500183104,Sip Ave,40.73089709786179,-74.06391263008119,24,2021-01-02,2021-01-02
367,Customer,1,Astor Place,40.71928220070703,-74.07126188278198,Warren St,40.721123600000006,-74.03805095,29,2021-01-02,2021-01-02
368,Customer,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,25,2021-01-02,2021-01-02
369,Customer,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,23,2021-01-02,2021-01-02
371,Subscriber,2,Hilltop,40.7311689,-74.0575736,Liberty Light Rail,40.711242299999995,-74.0557013,28,2021-01-02,2021-01-02
372,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Astor Place,40.71928220070703,-74.07126188278198,37,2021-01-02,2021-01-02
373,Customer,1,Hilltop,40.7311689,-74.0575736,Liberty Light Rail,40.711242299999995,-74.0557013,29,2021-01-02,2021-01-02
374,Subscriber,1,Jersey & 6th St,40.72528910781132,-74.04557168483734,Brunswick & 6th,40.726011729646245,-74.0503889322281,57,2021-01-02,2021-01-02
375,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Newport PATH,40.7272235,-74.03375890000001,64,2021-01-02,2021-01-02
376,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Newport PATH,40.7272235,-74.03375890000001,63,2021-01-02,2021-01-02
377,Customer,2,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,35,2021-01-02,2021-01-02
379,Subscriber,2,Liberty Light Rail,40.711242299999995,-74.0557013,Paulus Hook,40.7141454,-74.0335519,38,2021-01-02,2021-01-02
380,Customer,2,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,38,2021-01-02,2021-01-02
381,Subscriber,2,Washington St,40.7242941,-74.0354826,Newark Ave,40.72152515,-74.046304543,32,2021-01-02,2021-01-02
382,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Jersey & 3rd,40.723331586464354,-74.04595255851744,35,2021-01-02,2021-01-02
383,Subscriber,1,Dixon Mills,40.72163014263835,-74.04996782541275,Grove St PATH,40.71958611647166,-74.0431174635887,43,2021-01-02,2021-01-02
384,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Morris Canal,40.7124188237569,-74.03852552175522,40,2021-01-02,2021-01-02
385,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Liberty Light Rail,40.711242299999995,-74.0557013,28,2021-01-02,2021-01-02
388,Customer,2,Newport PATH,40.7272235,-74.03375890000001,Liberty Light Rail,40.711242299999995,-74.0557013,29,2021-01-02,2021-01-02
389,Subscriber,2,Van Vorst Park,40.71848892,-74.047726625,Montgomery St,40.71942,-74.05099,56,2021-01-02,2021-01-02
